,path_length,step_in_path,avg_out_degree,avg_closeness_centr
0,2,0,58.33709273182957,0.3827498982515196
1,2,1,61.02005012531328,0.40339631110552515
2,3,0,40.88223261250731,0.34481114743298197
3,3,1,114.11513734658095,0.46241197148356017
4,3,2,52.24400935125657,0.39836992726430953
5,4,0,34.14936886395512,0.3376159109646757
6,4,1,102.5377512856475,0.45584423229879495
7,4,2,91.07772323515661,0.4434923661854289
8,4,3,43.398200093501636,0.3758788854393663
9,5,0,31.242479656212854,0.33158487478909365
10,5,1,87.78906464295511,0.4392267353045659
11,5,2,90.70165493279693,0.4427616731364309
12,5,3,71.14638383468959,0.41630163195458264
13,5,4,37.431562585718204,0.3589189219444634
14,6,0,29.08657156910969,0.32901318754621184
15,6,1,84.55927201180522,0.43335021607477575
16,6,2,80.2314313821938,0.43332704818588286
17,6,3,79.85858337432366,0.42798942561779363
18,6,4,63.353418593212005,0.4018241800325349
19,6,5,33.56492867683227,0.3485718781828657
20,7,0,27.380521917107284,0.32876863504648013
21,7,1,79.25840013644891,0.4277488917474197
22,7,2,74.5573938256865,0.42422007367212233
23,7,3,72.5157769060208,0.4220993531439443
24,7,4,70.96111205867304,0.4155464036593412
25,7,5,59.48285860480983,0.39278557708694073
26,7,6,32.17414293024049,0.3440753318833545
27,8,0,27.668101265822784,0.3287452788103315
28,8,1,76.8673417721519,0.4260644834719004
29,8,2,72.53772151898734,0.42072733775838533
30,8,3,73.37392405063291,0.42241760158761893
31,8,4,64.78556962025317,0.4111857802509323
32,8,5,66.02708860759493,0.406807916304248
33,8,6,54.86329113924051,0.38697873598841964
34,8,7,30.075443037974683,0.33853066732852455
35,9,0,26.89920724801812,0.32605198260368473
36,9,1,74.33899584748961,0.42206035383551915
37,9,2,69.4556436391091,0.41649989029962264
38,9,3,71.27519818799547,0.41888578820124667
39,9,4,64.02831257078142,0.4092125590451547
40,9,5,64.86749716874291,0.40723642976406776
41,9,6,60.198187995469986,0.399837874186936
42,9,7,54.07965269913175,0.3803420625264622
43,9,8,29.107587768969424,0.33482464349321933
44,10,0,27.953882078225337,0.32876937602947015
45,10,1,74.06654991243433,0.4205278681245101
46,10,2,66.95913601868068,0.41265651174876467
47,10,3,69.76298890834792,0.41891072907563326
48,10,4,63.431990659661416,0.40759380062783085
49,10,5,62.14535901926445,0.40698621808959096
50,10,6,59.37011091652072,0.39925218293425363
51,10,7,58.87565674255692,0.3958921828195584
52,10,8,51.343257443082315,0.3759626082072539
53,10,9,28.66841798015178,0.33468342898162057
54,11,0,27.462948207171316,0.32925040995833715
55,11,1,76.19601593625498,0.4220891545375346
56,11,2,66.82470119521912,0.4119773346873222
57,11,3,70.43824701195219,0.4174459339281098
58,11,4,61.538645418326695,0.40500524506786206
59,11,5,65.10677290836654,0.4074394454270282
60,11,6,56.81752988047809,0.39819786179672156
61,11,7,57.767330677290836,0.3982252069275185
62,11,8,59.33386454183267,0.39378449742272537
63,11,9,50.55378486055777,0.37625155067438576
64,11,10,27.431872509960158,0.33050898220486263
65,12,0,28.195150115473442,0.32903152475440367
66,12,1,75.30600461893765,0.4212980511409099
67,12,2,66.93879907621248,0.4133063175833627
68,12,3,67.7690531177829,0.4138806809560712
69,12,4,59.55196304849885,0.4035654175264171
70,12,5,60.98729792147806,0.4036177639772215
71,12,6,59.31062355658199,0.4006532885063242
72,12,7,60.647806004618936,0.40035441215452755
73,12,8,58.68013856812933,0.39684795858132327
74,12,9,57.20554272517321,0.39110481928174967
75,12,10,49.09237875288684,0.37197659114904663
76,12,11,26.859122401847575,0.3266273850199296
77,13,0,27.517684887459808,0.3283534126668412
78,13,1,78.04983922829582,0.4217521539609307
79,13,2,66.39871382636656,0.41182888433907877
80,13,3,70.66881028938907,0.41746907436656716
81,13,4,64.08199356913184,0.4086686657516822
82,13,5,59.97749196141479,0.404378303854859
83,13,6,60.27009646302251,0.40126380941685313
84,13,7,63.89228295819936,0.4058698133726588
85,13,8,57.10289389067524,0.39529663223475403
86,13,9,59.87138263665595,0.3985042545174616
87,13,10,55.68327974276527,0.3937110339941218
88,13,11,46.4967845659164,0.3714336863059602
89,13,12,27.54501607717042,0.32949961385167753
90,14,0,27.474025974025974,0.32884945032666524
91,14,1,79.01298701298701,0.42517632921197346
92,14,2,65.42640692640693,0.4119619972673702
93,14,3,66.67316017316017,0.4145681609350195
94,14,4,58.378787878787875,0.4023727686173411
95,14,5,65.2965367965368,0.40771206193765647
96,14,6,55.15151515151515,0.3967660559847042
97,14,7,57.556277056277054,0.39889426444941684
98,14,8,52.073593073593074,0.38891285844983065
99,14,9,55.86796536796537,0.394682271597398
100,14,10,54.52164502164502,0.3886289762890355
101,14,11,54.64935064935065,0.3901960965376205
102,14,12,43.00865800865801,0.3668622262030685
103,14,13,26.525974025974026,0.32682660539945163
104,15,0,27.094707520891365,0.3255864640906012
105,15,1,81.89136490250696,0.42863885976929905
106,15,2,68.73816155988858,0.4119482074239323
107,15,3,65.97214484679665,0.41013416893457105
108,15,4,66.40668523676881,0.4078758335721087
109,15,5,63.73259052924791,0.40913992273384703
110,15,6,58.15041782729805,0.3976233458544553
111,15,7,59.00278551532033,0.4001387865533304
112,15,8,59.92200557103064,0.39301383616751356
113,15,9,52.760445682451255,0.3947207011267545
114,15,10,53.89693593314763,0.38663921878096885
115,15,11,51.75487465181058,0.3885436885214118
116,15,12,54.559888579387184,0.3813987058451867
117,15,13,44.64345403899721,0.3628723978218424
118,15,14,25.025069637883007,0.32179254439421057
119,16,0,28.265454545454546,0.3284395679217937
120,16,1,77.12,0.4244668559222105
121,16,2,67.90545454545455,0.4169831980297479
122,16,3,73.58181818181818,0.41976136601329794
